OID_,Value,Count,Clip_bps_220,Clip_scls_230,BPS_MODEL,BPS_NAME,GROUPVEG,LABEL
1163,1163,1062.000000000000000,1970,132,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,Barren or Sparse
1164,1164,568.000000000000000,1973,132,14710_49_52,Central Interior and Appalachian Floodplain Systems,Riparian,Barren or Sparse
1165,1165,278.000000000000000,1970,2,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,B
1166,1166,35.000000000000000,1965,2,13100_52,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,B
1167,1167,40.000000000000000,1973,1,14710_49_52,Central Interior and Appalachian Floodplain Systems,Riparian,A
1168,1168,485.000000000000000,1919,132,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,Hardwood,Barren or Sparse
1169,1169,148.000000000000000,1919,3,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,Hardwood,C
1170,1170,8.000000000000000,1914,4,13700_53_61_62,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,D
1171,1171,39063.000000000000000,1968,3,13940_52,North-Central Interior Oak Savanna,Hardwood,C
1172,1172,103.000000000000000,1967,1,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,A
1173,1173,311.000000000000000,1977,3,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,Hardwood,C
1174,1174,372.000000000000000,1973,4,14710_49_52,Central Interior and Appalachian Floodplain Systems,Riparian,D
1175,1175,178.000000000000000,1968,4,13940_52,North-Central Interior Oak Savanna,Hardwood,D
1176,1176,515.000000000000000,1966,5,13110_52,North-Central Interior Dry Oak Forest and Woodland,Hardwood,E
1177,1177,9.000000000000000,1918,132,14930_52_62,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,Barren or Sparse
1178,1178,522.000000000000000,2018,1,13110_49,North-Central Interior Dry Oak Forest and Woodland,Hardwood,A
1179,1179,1878.000000000000000,1971,6,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,UN
1180,1180,2308.000000000000000,1971,7,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,UE
1181,1181,1995.000000000000000,1971,120,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,Developed
1182,1182,39.000000000000000,1971,3,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,C
1183,1183,8543.000000000000000,1971,180,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,Agriculture
1184,1184,19839.000000000000000,2019,180,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,Agriculture
1185,1185,181.000000000000000,2024,180,13940_44_49,North-Central Interior Oak Savanna,Hardwood,Agriculture
1186,1186,3788.000000000000000,2019,7,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,UE
1187,1187,8380.000000000000000,2019,3,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,C
1188,1188,210.000000000000000,2024,120,13940_44_49,North-Central Interior Oak Savanna,Hardwood,Developed
1189,1189,45.000000000000000,2024,7,13940_44_49,North-Central Interior Oak Savanna,Hardwood,UE
1190,1190,41.000000000000000,2024,2,13940_44_49,North-Central Interior Oak Savanna,Hardwood,B
1191,1191,79.000000000000000,2024,3,13940_44_49,North-Central Interior Oak Savanna,Hardwood,C
1192,1192,945.000000000000000,2019,4,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,D
1193,1193,107.000000000000000,2033,2,14710_49_52,Central Interior and Appalachian Floodplain Systems,Riparian,B
1194,1194,20.000000000000000,2019,2,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,B
1195,1195,247.000000000000000,2018,5,13110_49,North-Central Interior Dry Oak Forest and Woodland,Hardwood,E
1196,1196,384.000000000000000,2019,6,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,UN
1197,1197,47.000000000000000,2018,6,13110_49,North-Central Interior Dry Oak Forest and Woodland,Hardwood,UN
1198,1198,118.000000000000000,2028,6,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,UN
1199,1199,4.000000000000000,2028,3,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,C
1200,1200,40.000000000000000,2028,7,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,UE
1201,1201,87.000000000000000,2028,180,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,Agriculture
1202,1202,1.000000000000000,2019,1,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,A
1203,1203,2.000000000000000,2018,2,13110_49,North-Central Interior Dry Oak Forest and Woodland,Hardwood,B
1204,1204,60.000000000000000,2024,1,13940_44_49,North-Central Interior Oak Savanna,Hardwood,A
1205,1205,118.000000000000000,2018,132,13110_49,North-Central Interior Dry Oak Forest and Woodland,Hardwood,Barren or Sparse
1206,1206,46.000000000000000,2019,132,13130_49_52_62,North-Central Interior Beech-Maple Forest,Hardwood,Barren or Sparse
1207,1207,165021.000000000000000,1910,180,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,Agriculture
1208,1208,116.000000000000000,1968,132,13940_52,North-Central Interior Oak Savanna,Hardwood,Barren or Sparse
1209,1209,22947.000000000000000,1910,4,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,D
1210,1210,14705.000000000000000,1910,7,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,UE
1211,1211,3941.000000000000000,1910,3,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,C
1212,1212,43902.000000000000000,1910,120,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,Developed
1213,1213,228.000000000000000,1910,1,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,A
1214,1214,225.000000000000000,1910,5,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,E
1215,1215,373.000000000000000,1910,132,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,Barren or Sparse
1216,1216,40.000000000000000,1910,6,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,UN
1217,1217,2.000000000000000,2020,1,13140_49,North-Central Interior Maple-Basswood Forest,Hardwood,A
1218,1218,22.000000000000000,1910,2,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,B
1219,1219,1007.000000000000000,2031,132,14660_49,Great Lakes Wooded Dune and Swale,Riparian,Barren or Sparse
1220,1220,18.000000000000000,2027,1,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,A
1221,1221,8.000000000000000,2027,7,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,UE
1222,1222,5.000000000000000,2027,132,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,Barren or Sparse
1223,1223,1.000000000000000,2027,2,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,B
1224,1224,3.000000000000000,1972,3,14210_49_52,Central Tallgrass Prairie,Grassland,C
1225,1225,28.000000000000000,1976,3,14930_52_62,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,C
1226,1226,35.000000000000000,2033,132,14710_49_52,Central Interior and Appalachian Floodplain Systems,Riparian,Barren or Sparse
1227,1227,14.000000000000000,2028,132,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,Barren or Sparse
1228,1228,39.000000000000000,1971,132,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,Barren or Sparse
1229,1229,4.000000000000000,1966,2,13110_52,North-Central Interior Dry Oak Forest and Woodland,Hardwood,B
1230,1230,6.000000000000000,1976,1,14930_52_62,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,A
1231,1231,2.000000000000000,1971,2,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,B
1232,1232,2.000000000000000,1971,1,14120_52,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,A
1233,1233,5.000000000000000,2036,132,15180_43_47_49_52_62_63_64_65,North-Central Interior Wet Flatwoods,Hardwood,Barren or Sparse
1234,1234,21.000000000000000,2028,1,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,A
1235,1235,1.000000000000000,2027,3,14110_49_51_52,Great Lakes Wet-Mesic Lakeplain Prairie,Riparian,C
1236,1236,2.000000000000000,2028,2,14120_49,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland,B
